video_id,privacy_status,old_title,old_description,hero_name,boss_name,stt_raw,stt_confidence,verification_status,verification_reason,pair_score,final_title,final_description,apply,review_notes
DvCGhBBt7Gw,public,Hearthstone  Heroes of Warcraft   2026 03 23T20 03 48,"Hearthstone  Heroes of Warcraft   2026 03 23T20 03 48 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 23T20 03 48 boss fight",King Rastakhan,Kurtrus Ashfallen,"Roach. As Victor Wemba-Nyama comes back in. Funky he's. Now we get through to the game. This is Harry. Roughin' him up, being physical. That way it's not foreign in the game. You see right here learning how to play through contact. No through, bam. They.",high,needsupdate,resolved_from_stt_for_nonpair_title,9,King Rastakhan vs Kurtrus Ashfallen Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the King Rastakhan vs Kurtrus Ashfallen encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
xesN6tOZ0tc,public,Hearthstone  Heroes of Warcraft   2026 03 23T20 10 51,"Hearthstone  Heroes of Warcraft   2026 03 23T20 10 51 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 23T20 10 51 boss fight",Garrosh,Seriona,"Oh, what a sight for sore eyes, a friend, again! It is awful hot. Come into my tent.",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Garrosh vs Seriona Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Garrosh vs Seriona encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
dysfx9RgEFo,public,Hearthstone  Heroes of Warcraft   2026 03 23T20 19 46,"Hearthstone  Heroes of Warcraft   2026 03 23T20 19 46 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 23T20 19 46 boss fight",Uther,Blackseed,"just got shown by the very last one. So it's super unbalanced. It's like, you basically have to have the perfect deck to beat the final fight. And if you don't have it, then you just get shit on.",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Uther vs Blackseed Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Uther vs Blackseed encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
W1LbHzhnGxM,public,Hearthstone  Heroes of Warcraft   2026 03 23T20 33 02,"Hearthstone  Heroes of Warcraft   2026 03 23T20 33 02 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 23T20 33 02 boss fight",Malfurion,Seriona,minions on the field so I gotta just play with only the cards that I know I'm willing to give away you know what I mean because this bullshit passive,high,needsupdate,resolved_from_stt_for_nonpair_title,9,Malfurion vs Seriona Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Malfurion vs Seriona encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
mVKRY0tqPRk,public,Hearthstone  Heroes of Warcraft   2026 03 23T21 00 44,"Hearthstone  Heroes of Warcraft   2026 03 23T21 00 44 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 23T21 00 44 boss fight",Garrosh,Seriona,What's this? A wheat oven! Here! I don't mind this whole traveling merchant thing. It's kinda quaint. It's kinda quaint.,high,needsupdate,resolved_from_stt_for_nonpair_title,9,Garrosh vs Seriona Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Garrosh vs Seriona encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
P2FIx9jtqqw,public,Hearthstone  Heroes of Warcraft   2026 03 23T17 47 02,"Hearthstone  Heroes of Warcraft   2026 03 23T17 47 02 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 23T17 47 02 boss fight",Garrosh,Seriona,"You love things such a bang, you know? Your kingdom takes the Clover as its symbol, as befits its name. Let's consider it, shall we? Each of the Clover's leaves supposedly represents one ideal, none of which your kingdom truly embraces. They are integrity. Hope.",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Garrosh vs Seriona Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Garrosh vs Seriona encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
1KmEiHctNoE,public,Hearthstone  Heroes of Warcraft   2026 03 23T17 50 29,"Hearthstone  Heroes of Warcraft   2026 03 23T17 50 29 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 23T17 50 29 boss fight",Malfurion,Seriona,"Go on, and sooner or later... You're keeping up well, but how much longer can you hold out? Here! Just give up!",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Malfurion vs Seriona Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Malfurion vs Seriona encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
ijZEvd9w-Ms,public,Hearthstone  Heroes of Warcraft   2026 03 23T17 54 29,"Hearthstone  Heroes of Warcraft   2026 03 23T17 54 29 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 23T17 54 29 boss fight",Jaina,Whompwhisker,WHO disso? WHAT'S RIGHT!? PLEASE I WANT KILL YOU!,high,needsupdate,resolved_from_stt_for_nonpair_title,9,Jaina vs Whompwhisker Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Jaina vs Whompwhisker encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
7J7G5yWzK7s,public,Hearthstone  Heroes of Warcraft   2026 03 23T17 59 42,"Hearthstone  Heroes of Warcraft   2026 03 23T17 59 42 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 23T17 59 42 boss fight",Jaina,Seriona,"I got you a corner now, what's in your pockets?",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Jaina vs Seriona Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Jaina vs Seriona encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
uxYVyYiK6L0,public,Hearthstone  Heroes of Warcraft   2026 03 23T18 04 46,"Hearthstone  Heroes of Warcraft   2026 03 23T18 04 46 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 23T18 04 46 boss fight",Nemesis Guldan,Whompwhisker,This is the perfect opportunity to drum up some unicorns! Well hello there! I've been to help you in these trying times.,high,needsupdate,resolved_from_stt_for_nonpair_title,9,Nemesis Guldan vs Whompwhisker Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Nemesis Guldan vs Whompwhisker encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
CSnDdQj8vEc,public,Hearthstone  Heroes of Warcraft   2026 03 23T18 12 24,"Hearthstone  Heroes of Warcraft   2026 03 23T18 12 24 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 23T18 12 24 boss fight",Anduin,Candlebeard,"And, versus Maru! One of the farm's goons? Come here and get what's coming to you! Excuse me! You are not doing this!",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Anduin vs Candlebeard Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Anduin vs Candlebeard encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
8WzqAzkw6dI,public,Hearthstone  Heroes of Warcraft   2026 03 23T18 20 28,"Hearthstone  Heroes of Warcraft   2026 03 23T18 20 28 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 23T18 20 28 boss fight",Thrall,Elder Brandlemar,"Brand,ander Geetras! You cannot go no one with all of the answers. ehh,Nafreira some silly questions",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Thrall vs Elder Brandlemar Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Thrall vs Elder Brandlemar encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
KkmtoKkEQzQ,public,Hearthstone  Heroes of Warcraft   2026 03 23T18 25 45,"Hearthstone  Heroes of Warcraft   2026 03 23T18 25 45 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 23T18 25 45 boss fight",Nemesis Guldan,Whompwhisker,This is the perfect opportunity to drum up some new recruits. I don't mind this old traveling merchant. It's kinda quaint.,high,needsupdate,resolved_from_stt_for_nonpair_title,9,Nemesis Guldan vs Whompwhisker Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Nemesis Guldan vs Whompwhisker encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
70Qv1sgKMG0,public,Hearthstone  Heroes of Warcraft   2026 03 23T18 29 41,"Hearthstone  Heroes of Warcraft   2026 03 23T18 29 41 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 23T18 29 41 boss fight",Anduin,Candlebeard,"And versus so this! A Titan watcher. They've unleashed all of the security measures then. Begone, Earthin!",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Anduin vs Candlebeard Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Anduin vs Candlebeard encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
ZCcbhn1HFz8,public,Hearthstone  Heroes of Warcraft   2026 03 23T19 16 39,"Hearthstone  Heroes of Warcraft   2026 03 23T19 16 39 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 23T19 16 39 boss fight",Jaina,Seriona,Though I mean defensively he cannot be happy. I don't care who you're playing. Give up 76 at this point defensive. Larson Euro. Nope. Clock off. One shot for the spurt. San Antonio trying to win for the.,high,needsupdate,resolved_from_stt_for_nonpair_title,9,Jaina vs Seriona Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Jaina vs Seriona encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
Qn4NsmT7MoA,public,Hearthstone  Heroes of Warcraft   2026 03 23T19 21 37,"Hearthstone  Heroes of Warcraft   2026 03 23T19 21 37 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 23T19 21 37 boss fight",Uther,Blackseed,"Versus the big lord of madness Madness No, no, stay focused front you must be mad to keep coming back",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Uther vs Blackseed Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Uther vs Blackseed encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
pRm2v7PLUj0,public,Hearthstone  Heroes of Warcraft   2026 03 23T19 31 28,"Hearthstone  Heroes of Warcraft   2026 03 23T19 31 28 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 23T19 31 28 boss fight",Jaina,Seriona,"I got you, corner now! My beetles ate a bunch of trespassers! I ain't either!",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Jaina vs Seriona Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Jaina vs Seriona encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
GkBTpcwM4f0,public,Hearthstone  Heroes of Warcraft   2026 03 23T19 45 34,"Hearthstone  Heroes of Warcraft   2026 03 23T19 45 34 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 23T19 45 34 boss fight",Nemesis Guldan,Spiritseeker Azun,"That should throw it to me. I'm at the right back to you. Same hand, same deal. Oh. Whoo. That's the same. Real. The Texas Swing Teas-Off. God, I'm sorry. We're the RNGU tour.",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Nemesis Guldan vs Spiritseeker Azun Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Nemesis Guldan vs Spiritseeker Azun encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
amSq3jZt2LU,public,Hearthstone Heroes of Warcraft  2026 03 23T19 40 37,"Hearthstone Heroes of Warcraft  2026 03 23T19 40 37 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone Heroes of Warcraft  2026 03 23T19 40 37 boss fight",Jaina,Seriona,I think it's my favorite flavor robot right now,high,needsupdate,resolved_from_stt_for_nonpair_title,9,Jaina vs Seriona Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Jaina vs Seriona encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
NDa8bC6SL68,public,Hearthstone  Heroes of Warcraft   2026 03 23T19 53 08,"Hearthstone  Heroes of Warcraft   2026 03 23T19 53 08 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 23T19 53 08 boss fight",Garrosh,King Togwaggle,Eerie. I'm just trying to jump around. Spalrow right now because ofě crashing weight out. Enb Scott on NBC&Pcot.,high,needsupdate,resolved_from_stt_for_nonpair_title,9,Garrosh vs King Togwaggle Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Garrosh vs King Togwaggle encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
a38Bg2CO4J4,public,Hearthstone  Heroes of Warcraft   2026 03 23T15 36 53,"Hearthstone  Heroes of Warcraft   2026 03 23T15 36 53 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 23T15 36 53 boss fight",Jaina,Seriona,"Alright, I need everyone to listen up. Our wages have come in, so there's no work today. Yeah! Okay, it's time to get training!",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Jaina vs Seriona Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Jaina vs Seriona encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
MRjqgPUqG0w,public,Hearthstone  Heroes of Warcraft   2026 03 23T15 40 41,"Hearthstone  Heroes of Warcraft   2026 03 23T15 40 41 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 23T15 40 41 boss fight",Jaina,Seriona,"I can't believe how many new friends I've made. Now, let's play nice, okay? Ha ha ha!",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Jaina vs Seriona Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Jaina vs Seriona encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
JNniKJE_cqI,public,Hearthstone  Heroes of Warcraft   2026 03 23T15 47 53,"Hearthstone  Heroes of Warcraft   2026 03 23T15 47 53 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 23T15 47 53 boss fight",Malfurion,Spiritseeker Azun,"Yeah, got it. Come on, we need to hurry. I'm worried about the others. It's amazing here. But the mana's getting stronger and stronger. Marie...",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Malfurion vs Spiritseeker Azun Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Malfurion vs Spiritseeker Azun encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
1cZzvt2pT5Y,public,Hearthstone  Heroes of Warcraft   2026 03 23T15 55 39,"Hearthstone  Heroes of Warcraft   2026 03 23T15 55 39 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 23T15 55 39 boss fight",Malfurion,Seriona,"What's this? Come on, Lucas! Holding down the fort. Ah, Luca, Marco. Don't you worry. I'm sure Austin...",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Malfurion vs Seriona Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Malfurion vs Seriona encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
rV6g2GP5R3Y,public,Hearthstone  Heroes of Warcraft   2026 03 23T15 58 28,"Hearthstone  Heroes of Warcraft   2026 03 23T15 58 28 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 23T15 58 28 boss fight",Nemesis Guldan,Whompwhisker,"Brrrr! Is this... Ha! Ah! Huh! The Black Bull's headquarters are closer to Neon than any of the other Magic Night Squads. So why are they taking so long to respond to the alert? Ha! Huh! Then again, who knows what a bunch of misfit crazies like them might be up to in the middle of the night?",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Nemesis Guldan vs Whompwhisker Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Nemesis Guldan vs Whompwhisker encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
kkcycfvuExs,public,Hearthstone  Heroes of Warcraft   2026 03 23T16 56 22,"Hearthstone  Heroes of Warcraft   2026 03 23T16 56 22 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 23T16 56 22 boss fight",Garrosh,Seriona,"Said of brains? That's what people call a joke. What? I'm a magic knight in this trouble. That's what I'm doing here, idiot. We heard about what was going on, but everyone back at the hideout was useless as usual, so here I am. I'll kill them all later.",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Garrosh vs Seriona Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Garrosh vs Seriona encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
Z7cWmyX659s,public,Hearthstone  Heroes of Warcraft   2026 03 23T16 08 06,"Hearthstone  Heroes of Warcraft   2026 03 23T16 08 06 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 23T16 08 06 boss fight",Garrosh,Seriona,"Not a chance. If someone poses a threat to my beloved Marie, I will show no mercy. We need to focus on getting that magic back, not petty vengeance. Tell me, why did the two of you do this? These children are the hope...",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Garrosh vs Seriona Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Garrosh vs Seriona encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
883H1O1N16s,public,Hearthstone  Heroes of Warcraft   2026 03 23T16 16 59,"Hearthstone  Heroes of Warcraft   2026 03 23T16 16 59 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 23T16 16 59 boss fight",,,What? It's brother.,low,uncertain,insufficient_stt_for_nonpair_title,0,Hearthstone  Heroes of Warcraft   2026 03 23T16 16 59,"Hearthstone  Heroes of Warcraft   2026 03 23T16 16 59 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 23T16 16 59 boss fight",FALSE,manual review recommended
xRBawO40Pn8,public,Hearthstone  Heroes of Warcraft   2026 03 23T16 37 50,"Hearthstone  Heroes of Warcraft   2026 03 23T16 37 50 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 23T16 37 50 boss fight",Uther,Spiritseeker Azun,"She's incredible. They combine their matchics. Whatever they did, it looks like they were finally able to drain the power out of that creature. Goodbye, brother.",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Uther vs Spiritseeker Azun Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Uther vs Spiritseeker Azun encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
aD_j8lDavpA,public,Hearthstone  Heroes of Warcraft   2026 03 23T16 34 50,"Hearthstone  Heroes of Warcraft   2026 03 23T16 34 50 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 23T16 34 50 boss fight",,,Fuck.. alcerrrr Thrown Dammit,low,uncertain,insufficient_stt_for_nonpair_title,0,Hearthstone  Heroes of Warcraft   2026 03 23T16 34 50,"Hearthstone  Heroes of Warcraft   2026 03 23T16 34 50 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 23T16 34 50 boss fight",FALSE,manual review recommended
5DvWO7bIOes,public,Hearthstone  Heroes of Warcraft   2026 03 23T17 10 08,"Hearthstone  Heroes of Warcraft   2026 03 23T17 10 08 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 23T17 10 08 boss fight",Nemesis Guldan,Blackseed,"Captain Yummy, did you see me? Really? You actually managed to pull it off? No way. You're a freak. Vultose. You heard him.",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Nemesis Guldan vs Blackseed Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Nemesis Guldan vs Blackseed encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
HKc6i58YHZQ,public,Hearthstone  Heroes of Warcraft   2026 03 23T17 27 04,"Hearthstone  Heroes of Warcraft   2026 03 23T17 27 04 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 23T17 27 04 boss fight",Nemesis Guldan,Thaddock the Thief,"Just do something! Please, listen. Do you want to see Marie cry? But she's alive! Huh? She isn't dead. Stupid cow! You can't go around scaring people like that! How many times have you called me an immortal demon witch?",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Nemesis Guldan vs Thaddock the Thief Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Nemesis Guldan vs Thaddock the Thief encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
xsvWCUyK8nI,public,Hearthstone  Heroes of Warcraft   2026 03 23T16 42 15,"Hearthstone  Heroes of Warcraft   2026 03 23T16 42 15 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 23T16 42 15 boss fight",Anduin,King Togwaggle,"She makes them like so. Hey, Big Brother, please go back to help sister and Oscar. No, you'd be in danger if I did. Hey, Big Brother, I want some rice gratin with hot melted cheese. No, your tongue would be in danger. It would get burnt.",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Anduin vs King Togwaggle Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Anduin vs King Togwaggle encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
RY9DjJEyLoA,public,Hearthstone  Heroes of Warcraft   2026 03 23T17 20 42,"Hearthstone  Heroes of Warcraft   2026 03 23T17 20 42 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 23T17 20 42 boss fight",Jaina,Chronomancer Inara,"Yeah! Yeah! Yeah! Yeah! Yeah! Yeah! You sinned in defying Master Lick, even Magicalist as you are, and you shall atone with your light! Yeah! Not good! Yeah! Not good!",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Jaina vs Chronomancer Inara Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Jaina vs Chronomancer Inara encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
qmUldoDIw0E,public,Hearthstone  Heroes of Warcraft   2026 03 23T17 39 03,"Hearthstone  Heroes of Warcraft   2026 03 23T17 39 03 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 23T17 39 03 boss fight",Uther,Blackseed,"He wouldn't listen to a word I said. Okay, so what did Captain Yami do? Probably headed out soon after that. What? But where did he go? He hasn't shown up here. He's full. Look at Marko. Huh? Huh?",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Uther vs Blackseed Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Uther vs Blackseed encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
